Sample	T1	T1	T1	T1	T2	T2	T2	T2	T3	T3	T3	T3	Overall	Overall	Overall
Junb	1.9241736296078555	0.8595344586166684	1.0	inlier	8.347359769930543	0.13810251598181456	1.0	inlier	26.945034446115088	5.846565239120416e-05	0.6265169682073751	inlier	0.3701787052534857	3466.0	False
Kiz	11.819011677303866	0.037353683926156345	1.0	inlier	17.049062760245842	0.004407681908257244	1.0	inlier	8.771867379944766	0.11851695245814675	1.0	inlier	0.370063902386704	3467.0	False
1110032A03Rik	20.592046575423165	0.0009671362201628675	0.9999994944473759	inlier	5.605579290769758	0.34650755993952154	1.0	inlier	13.016994528278225	0.02322003041301013	1.0	inlier	0.3699806963650272	3468.0	False
Spryd7	13.872072279988286	0.01644277844309039	1.0	inlier	15.66439771045454	0.007870504879864626	1.0	inlier	8.388301323778744	0.1360942390374953	1.0	inlier	0.3699606859590066	3469.0	False
Aadacl4fm4	5.364199043131	0.37306677774535735	1.0	inlier	11.268598527780956	0.046307007755968854	1.0	inlier	20.726967437342694	0.0009121249193396741	0.9999996578816132	inlier	0.3698198411681511	3470.0	False
Atraid	10.038319834075127	0.074156723361675	1.0	inlier	4.316966200243977	0.5047395162178436	1.0	inlier	23.889271811064706	0.00022801201739219845	0.9774402535973783	inlier	0.36954318601577013	3471.0	False
Bbc3	11.600678078014283	0.04068860418115838	1.0	inlier	12.535935920065032	0.028138193952223278	1.0	inlier	13.74501890986188	0.017312843594131877	1.0	inlier	0.36947932150021073	3472.0	False
Armc1	14.024719575469653	0.015453154202377473	1.0	inlier	11.932783248444998	0.03572050384270753	1.0	inlier	12.185708512985496	0.032329871967204715	1.0	inlier	0.36904854468434695	3473.0	False
Tnfsf10	10.016533399676048	0.07476813276144045	1.0	inlier	10.358830734393484	0.06568341391172461	1.0	inlier	17.465789168634046	0.0036961052907564795	1.0	inlier	0.36883693358763886	3474.0	False
Ctps2	28.959719074034144	2.361332337197375e-05	0.3090220240084686	inlier	2.389162846613155	0.7930868859054397	1.0	inlier	8.84905979934986	0.11523823958551715	1.0	inlier	0.3687790216400771	3475.0	False
Calr4	9.394614135046384	0.09432229414104154	1.0	inlier	16.08734845894	0.006599064815636102	1.0	inlier	11.927964858075025	0.03578827175848864	1.0	inlier	0.36848011384856844	3476.0	False
AW551984	8.858034712506234	0.11486242658232826	1.0	inlier	21.81532854422902	0.0005676544954716922	0.9999150545369053	inlier	6.321080877434926	0.2762178952280504	1.0	inlier	0.3683459661628157	3477.0	False
Pou2f3	17.363678414337183	0.0038592998006627965	1.0	inlier	10.32765367583495	0.06646613034872562	1.0	inlier	10.85028107412997	0.05443061813498162	1.0	inlier	0.3681406602957704	3478.0	False
Lypd4	13.352694250062905	0.02028855484479708	1.0	inlier	13.045560333853292	0.022955538809142473	1.0	inlier	11.57016896110599	0.041176520890969015	1.0	inlier	0.3678582683916856	3479.0	False
Vmn2r99	14.074217324911908	0.015144787616822364	1.0	inlier	12.398781127959843	0.029713825803149296	1.0	inlier	11.587200210204234	0.04090346886873519	1.0	inlier	0.367264645713669	3480.0	False
Lce3a	7.343654932413698	0.19631087537746383	1.0	inlier	13.786069011868019	0.01702698737305608	1.0	inlier	16.18172053624775	0.006343957386024668	1.0	inlier	0.3672320651617776	3481.0	False
Snx5	15.14456780609363	0.0097621568461852	1.0	inlier	7.338835176328843	0.19663546704696144	1.0	inlier	15.989068145594022	0.006875354260636124	1.0	inlier	0.3669787419692187	3482.0	False
Tmem18	22.928955417814738	0.00034828738746228716	0.9950384523090409	inlier	13.480826366135274	0.019266326045448312	1.0	inlier	2.436451481054598	0.7860337011732068	1.0	inlier	0.36678688966128553	3483.0	False
Ugp2	18.21204566052305	0.0026920627835617106	1.0	inlier	10.467319526903516	0.06302638859206466	1.0	inlier	9.89134704859381	0.07837307230402935	1.0	inlier	0.3667593765306452	3484.0	False
Canx	17.378245469638347	0.0038355947677415347	1.0	inlier	14.912415409414079	0.010743202644498129	1.0	inlier	5.909456430227312	0.3151291582353297	1.0	inlier	0.3664370841169677	3485.0	False
Ndfip1	35.27105687888326	1.3283871944658188e-06	0.020903778303194707	outlier	1.989443059768511	0.8506038549730257	1.0	inlier	3.505016826746917	0.6226286542656222	1.0	inlier	0.36643499337122004	3486.0	False
Nsmce2	13.995734271582664	0.01563653528529818	1.0	inlier				outlier	12.193967686122159	0.032224498143482716	1.0	inlier	0.3660314222529246	3487.0	False
Adpgk	27.0459106646776	5.588007456214239e-05	0.5804481943825983	inlier	7.899836067464481	0.16184293896435786	1.0	inlier	4.627257761868736	0.46303938340114836	1.0	inlier	0.3659768524266112	3488.0	False
Clnk	2.744368545572133	0.7393245497949671	1.0	inlier	24.556638277852716	0.0001696579789123298	0.9416026745492708	inlier	8.833997646766232	0.11587145823670975	1.0	inlier	0.3656841013361265	3489.0	False
Nupl2	5.506216378946684	0.35726471383496017	1.0	inlier	22.754912284963346	0.0003759940308287746	0.9980568146491456	inlier	8.241002825555825	0.1434441330358287	1.0	inlier	0.3651739750105014	3490.0	False
Hpf1	14.989005032493607	0.01040942115547161	1.0	inlier	10.900551723037525	0.05338779443265296	1.0	inlier	12.285036034636217	0.031084123101438488	1.0	inlier	0.36516319078676607	3491.0	False
Zfp655	4.36074109449847	0.49872910228201806	1.0	inlier	27.338249463401596	4.90100769081625e-05	0.5642097055058246	inlier	4.373789626017344	0.4969453890615807	1.0	inlier	0.36425914866621056	3492.0	False
Tmem216	26.41568298956124	7.410582620570594e-05	0.6829928930339857	inlier	4.433233937730236	0.4888658962021627	1.0	inlier	8.819485416569144	0.11648454417566301	1.0	inlier	0.3641657410055898	3493.0	False
Gosr1	16.06181027211259	0.006669800672951642	1.0	inlier	6.563431926127503	0.25518447266657596	1.0	inlier	15.884371642991958	0.007182070057121348	1.0	inlier	0.3638969536903655	3494.0	False
Pex12	9.561521219534182	0.08865654298017323	1.0	inlier	21.488193085535844	0.0006548490070722446	0.9999794805345709	inlier	5.88712357420615	0.3173577217451269	1.0	inlier	0.3638753470732245	3495.0	False
Amy1	28.130581413637334	3.4320578148561154e-05	0.4147717978296307	inlier	4.738474221879836	0.4486233440705518	1.0	inlier	6.938491810817908	0.22525509166790147	1.0	inlier	0.3638575087574552	3496.0	False
Wdr25	17.29988458037288	0.003964810380741701	1.0	inlier	6.962641077788997	0.22343359969783405	1.0	inlier	14.334010480702185	0.013621315659669508	1.0	inlier	0.3636032004083116	3497.0	False
Stmn1	8.677020012070333	0.12266120436199479	1.0	inlier	17.29438219538497	0.003974041966016584	1.0	inlier	11.131160855960003	0.048840580504006414	1.0	inlier	0.3635770975718405	3498.0	False
Grm3	23.19511423193738	0.0003097699183524094	0.9911350726525224	inlier	11.537018079030737	0.041712973141182386	1.0	inlier	4.141569620698615	0.5292188126452401	1.0	inlier	0.3631325256608437	3499.0	False
Pebp1	4.470204891246683	0.4838797921748459	1.0	inlier	16.388267914093316	0.005818699707659913	1.0	inlier	15.861574288561984	0.00725060150106549	1.0	inlier	0.36278308051124614	3500.0	False
Yipf7	23.53029083770092	0.0002672021229491728	0.9831137585855245	inlier	13.951187532396759	0.01592247039521788	1.0	inlier	1.258960599017712	0.9390974028269624	1.0	inlier	0.36267291622613884	3501.0	False
Glipr1	16.92808243981213	0.00463822957140958	1.0	inlier	5.842567104424876	0.32184052856050305	1.0	inlier	15.82526964975008	0.007361053307546661	1.0	inlier	0.3625645133124462	3502.0	False
Plg	5.707842260897072	0.33569283195717614	1.0	inlier	25.060084752348548	0.00013566051725832917	0.8974445775353581	inlier	5.520659226710841	0.3556858394936824	1.0	inlier	0.3624665049544946	3503.0	False
Pdlim5	14.043814409500289	0.01533348347965291	1.0	inlier	11.36746301033889	0.04456187660292599	1.0	inlier	12.550200463529078	0.027978987666785637	1.0	inlier	0.36239569263515087	3504.0	False
Prg3	7.395282003036104	0.19286290359012348	1.0	inlier	12.875908079923212	0.024569813465289414	1.0	inlier	16.942480755341805	0.004610185564005609	1.0	inlier	0.36237747898790795	3505.0	False
Dcp2	15.190068238050957	0.009580340870030901	1.0	inlier	16.539030503174416	0.005462328966925001	1.0	inlier	6.01889564930482	0.30438463006899474	1.0	inlier	0.3623206998813886	3506.0	False
Il4	10.462997764986948	0.0631302820224382	1.0	inlier	18.201202684912733	0.002704529830322988	1.0	inlier	8.506785828035596	0.13042915551249634	1.0	inlier	0.36205171676532727	3507.0	False
Samt1d	4.483015124016876	0.4821591678008088	1.0	inlier	13.789062159505942	0.017006323271177237	1.0	inlier	18.586139241169196	0.0022947947138923785	0.9999999999999999	inlier	0.3620019189101893	3508.0	False
Aadacl4fm5	20.742207460732153	0.0009061081988035458	0.9999987612534306	inlier	8.181876372124881	0.1464928218998789	1.0	inlier	9.870226277329339	0.07899695244326876	1.0	inlier	0.3616603354594646	3509.0	False
Smim20				outlier	12.185027559616884	0.032338574488845695	1.0	inlier	11.999328599199568	0.03479698140636778	1.0	inlier	0.36161229420100494	3510.0	False
Smarca1	4.988602837617284	0.41727269868717176	1.0	inlier	22.74454646364505	0.0003777112126265303	0.998110022875959	inlier	8.599946825498625	0.12612486097887143	1.0	inlier	0.36156289485811316	3511.0	False
Mybpc1	9.275684266470307	0.0985605270085037	1.0	inlier	6.832926813601389	0.23336523768373585	1.0	inlier	21.63061352239286	0.0006153743742071116	0.999959129223214	inlier	0.36124806674641935	3512.0	False
Ppp2cb	10.24406687275118	0.06860781410956207	1.0	inlier	4.083771336836049	0.5374191236356005	1.0	inlier	23.658765349649904	0.0002524656980031903	0.9848948902276424	inlier	0.3606491507628333	3513.0	False
Clec2e	6.78410396127381	0.23719826788591525	1.0	inlier	9.143711191019525	0.10346748123820082	1.0	inlier	21.38561553269602	0.0006848167622469647	0.9999867123666953	inlier	0.36013720509368957	3514.0	False
Isca2	11.1834701111651	0.04786124237373146	1.0	inlier	6.895025147326285	0.2285652264789324	1.0	inlier	19.806315026390664	0.0013587419325623573	0.9999999997220201	inlier	0.3600979114770773	3515.0	False
Vmn1r193	5.71705316907939	0.3347314800838763	1.0	inlier	13.436748170375344	0.019612255871268913	1.0	inlier	17.762074963334243	0.0032598577223034164	1.0	inlier	0.3594026372059112	3516.0	False
Gria2	22.12658750225808	0.0004953654465003066	0.9994557273326626	inlier	4.109629275371148	0.5337425271453149	1.0	inlier	12.868978498826475	0.024638011498313683	1.0	inlier	0.35923481850871036	3517.0	False
Qtrt2	4.913607918652282	0.4265144176335407	1.0	inlier	11.633784950126527	0.040165348845298765	1.0	inlier	20.39301715674388	0.001054298938452214	0.9999999648096	inlier	0.35911765757631436	3518.0	False
Vps25	25.09337669414698	0.00013366665449743298	0.8723509260720645	inlier	8.146057859538393	0.1483676743455572	1.0	inlier	5.899745831011546	0.3160966624696946	1.0	inlier	0.3590895155390486	3519.0	False
Gpank1	20.19485605156979	0.0011487508479323116	0.9999999650292771	inlier	6.590536018551097	0.252916225094863	1.0	inlier	11.966426700930802	0.035250719436150546	1.0	inlier	0.35897733709680385	3520.0	False
Rnf103	8.95324739912314	0.11094355566522252	1.0	inlier	10.034644203554148	0.07425954832744974	1.0	inlier	18.436888415956613	0.002445876911132183	1.0	inlier	0.3587427217024753	3521.0	False
Rab8b	5.829090188557764	0.3232060517681874	1.0	inlier	19.42360763462004	0.0016023362061298174	0.9999999999951983	inlier	11.277670876749054	0.0461442110218534	1.0	inlier	0.3587363403001281	3522.0	False
Sval1	14.111394086364802	0.014917096351135917	1.0	inlier	16.363656819190915	0.005878988518062789	1.0	inlier	7.047687314472038	0.21711783402697515	1.0	inlier	0.358361650066841	3523.0	False
Frem1	15.048138556077037	0.010158617534089087	1.0	inlier	3.992101480718593	0.5505537083194052	1.0	inlier	19.346968375555747	0.0016560400348204496	0.9999999999975315	inlier	0.35831436270115796	3524.0	False
Il7r	26.10198734630042	8.526217820259419e-05	0.7327052224735237	inlier	2.0974593492585694	0.8355019962543305	1.0	inlier	11.390356790258565	0.04416672878455441	1.0	inlier	0.35827365020933244	3525.0	False
Pate4	7.106748823576162	0.2128215578929613	1.0	inlier	5.371755676297938	0.3722133010091879	1.0	inlier	25.038153926735397	0.00013699001314371184	0.8988943142673925	inlier	0.3581790785667529	3526.0	False
Gsdmd	7.4047102226954555	0.1922389143515253	1.0	inlier	18.25814300174701	0.002639686723742596	1.0	inlier	11.072820858319327	0.049955124670969187	1.0	inlier	0.3580580397545565	3527.0	False
Chrnb1	13.116613917329929	0.02231013527369119	1.0	inlier	4.88373350923304	0.4302338124194989	1.0	inlier	20.131014477078036	0.0011809178331386727	0.9999999953200831	inlier	0.35799837153041797	3528.0	False
Tff2	7.717289726348689	0.17252003260431448	1.0	inlier	22.7117851033073	0.00038318946998283643	0.9982717244942764	inlier	6.054783889491366	0.3009246558524521	1.0	inlier	0.35794080742889184	3529.0	False
Zfp800				outlier	12.41213682336711	0.02955676644605021	1.0	inlier	11.672600242540728	0.03956000253977987	1.0	inlier	0.35772001161854383	3530.0	False
Nxf1				outlier	3.118110565722469	0.6817824283891302	1.0	inlier	21.54619344998397	0.0006384804692205481	0.9999719121109213	inlier	0.3576321122499614	3531.0	False
Cst9	17.571167713070388	0.0035347698265318916	1.0	inlier	4.585832526622994	0.4684821156827209	1.0	inlier	16.406366792673975	0.00577474874270012	1.0	inlier	0.3572682252110238	3532.0	False
Rnf26	15.074153254959093	0.010050147383871222	1.0	inlier	4.753214140853489	0.44673445253219524	1.0	inlier	18.478117160759144	0.0024031936306253554	1.0	inlier	0.3572006442267553	3533.0	False
Tdo2	22.704301504081982	0.0003844518210169845	0.9971083987050615	inlier	13.712184541959811	0.01754481356431159	1.0	inlier	2.0766345103698978	0.8384428266188416	1.0	inlier	0.3571688316193276	3534.0	False
Hdgf				outlier	8.470893128982008	0.13212248429463747	1.0	inlier	15.83214496209617	0.007340011190460682	1.0	inlier	0.35643081575883406	3535.0	False
Svs6	16.14839952153706	0.006432913958908548	1.0	inlier	9.374262825299503	0.09503545816793357	1.0	inlier	12.569119105634796	0.02776916568113419	1.0	inlier	0.35628733501918447	3536.0	False
Ces1d	14.483522032920618	0.012812889437012642	1.0	inlier	9.299208225573405	0.09770860204971099	1.0	inlier	14.148882518395508	0.014690846181584671	1.0	inlier	0.35624517180960913	3537.0	False
Carns1	28.01141968897548	3.621215007643119e-05	0.43165599907402635	inlier	8.219844683352717	0.14452852543592798	1.0	inlier	3.090021799963366	0.6861093228291671	1.0	inlier	0.3560573233601156	3538.0	False
Ankrd35	8.926253967081715	0.1120420404343484	1.0	inlier	7.709002793756798	0.1730190798036011	1.0	inlier	20.829769057168843	0.0008722889924874799	0.9999993505921149	inlier	0.35562526136711803	3539.0	False
Mrpl33	16.036118218311763	0.00674170776841676	1.0	inlier	15.371407394290397	0.008887841968307386	1.0	inlier	6.2761799494395465	0.2802653706749214	1.0	inlier	0.3556241177099578	3540.0	False
Cfap61	24.278986571948877	0.00019188357729615912	0.9473840527687716	inlier	7.713770965467824	0.17273178148826773	1.0	inlier	6.978339660962247	0.2222562059131149	1.0	inlier	0.35559069229715895	3541.0	False
Gpr31b				outlier	20.62761198909025	0.0009523258880038687	0.999999834948956	inlier	2.89109908992062	0.7167705819643481	1.0	inlier	0.3553497457579524	3542.0	False
Kbtbd8	10.37871284353908	0.06518876978581334	1.0	inlier	8.09439608168906	0.15110943304871005	1.0	inlier	19.09809532289737	0.001842917876321959	0.9999999999998728	inlier	0.3552507236968703	3543.0	False
Sec22b				outlier	17.104413542873278	0.004305972175219219	1.0	inlier	6.628204794754019	0.24979154943952964	1.0	inlier	0.3550522822689876	3544.0	False
Vwc2l	13.976257463454116	0.015760937262240815	1.0	inlier	14.008711582725475	0.015554173570297203	1.0	inlier	9.559426223394107	0.08872567204369675	1.0	inlier	0.3549463482258626	3545.0	False
Tiparp	3.9648675901203334	0.5544851967507125	1.0	inlier	7.411659686415536	0.19178009581215572	1.0	inlier	25.59737946450356	0.00010679632026211472	0.8330758090687869	inlier	0.3549399519931946	3546.0	False
Def8	4.240113629696889	0.5153885714939122	1.0	inlier	11.012542878776452	0.051131861507666576	1.0	inlier	21.51964752316008	0.0006459214324089357	0.9999750781287093	inlier	0.35483864689932904	3547.0	False
Ly9	14.350550271145076	0.01352951194562102	1.0	inlier	10.334591315791444	0.06629120724018134	1.0	inlier	13.117190078699586	0.02230497371606588	1.0	inlier	0.3546822365472752	3548.0	False
Myh4	4.58567512292651	0.4685028713190673	1.0	inlier	4.695227399224584	0.4541948029090974	1.0	inlier	27.89978003484273	3.8077986793561e-05	0.4745457489212226	inlier	0.3542065425733374	3549.0	False
Pcdha9	8.06024113531247	0.1529467216876591	1.0	inlier	20.879484688574795	0.0008536437188449986	0.9999991865341997	inlier	7.56896984474189	0.18164511912345505	1.0	inlier	0.3541893622657639	3550.0	False
Adam24	19.405358735385565	0.0016149665108984301	0.9999999999611978	inlier	6.666315140565778	0.2466628588164641	1.0	inlier	12.423909489240653	0.02941898104737961	1.0	inlier	0.3536918353296601	3551.0	False
Tlcd1	18.938859915572205	0.001973193033012244	0.9999999999997831	inlier	12.428730572250144	0.029362733166079513	1.0	inlier	6.717033685863369	0.24254964629656917	1.0	inlier	0.35355152969799564	3552.0	False
1810030O07Rik	7.268183824634363	0.20144690674289234	1.0	inlier	12.109895380651007	0.03331259654279195	1.0	inlier	17.579341739437037	0.0035225473442378474	1.0	inlier	0.35351535470629497	3553.0	False
Dnaaf10	4.359056971494122	0.49895958439063914	1.0	inlier	13.306803825315772	0.020667198794187325	1.0	inlier	18.926890820007294	0.001983342747095662	0.9999999999999861	inlier	0.3533898390946148	3554.0	False
Defb4	19.675586155121618	0.001437550579110769	0.9999999994919231	inlier	6.896899558815185	0.22842164220517935	1.0	inlier	11.92517652604567	0.035827543917457016	1.0	inlier	0.3533871635503482	3555.0	False
Mrpl48	15.716487347738298	0.00770190224430245	1.0	inlier	5.231680129090132	0.38826497858201936	1.0	inlier	17.24342124871973	0.0040605460868355925	1.0	inlier	0.3527336351896091	3556.0	False
Cpa4	17.94843543282641	0.003011728400473701	1.0	inlier	16.479776195300843	0.005599778955093226	1.0	inlier	3.2696930822416075	0.6584847559829377	1.0	inlier	0.35245755988584265	3557.0	False
