Sample	T1	T2	T3	Overall	Overall	Overall
Rab3a	13.633406436562675	10.712373956482889	5.427285804233453	0.113537350473313	5107.0	False
Actl9	6.564804389804529	11.843870895581873	10.581672331755055	0.11341678631973834	5108.0	False
Spats2		12.981343250355446	5.7116544554006765	0.11335494120430992	5109.0	False
Spag8	11.62344002389031	13.658943305761348	4.0985804370892405	0.1129893652327109	5110.0	False
Arhgap21	10.55288418226078	4.870022767431492	14.36002106285773	0.11294925609985991	5111.0	False
Ano5	5.561069508064557	6.704618478766153	16.906265597904987	0.11292557604956914	5112.0	False
Zfx	7.692768600293142	7.5874832228055595	14.0541190108982	0.11288804778801535	5113.0	False
Ccdc163	15.160836348624825	10.19485935227948	4.5800829589198155	0.11288333347480527	5114.0	False
Scara3	19.76945528338935	6.519971600830132	4.320360613215268	0.11274336581817483	5115.0	False
Cd80	7.494688415602625	6.774346525221205	15.083913712624454	0.1126214240726343	5116.0	False
Spata22	20.43705451619083	6.417270867723078	3.8194466386266472	0.11245906023921269	5117.0	False
Pole4	4.353656657960329	7.519127429063462	17.108632306395055	0.11227379413198145	5118.0	False
Parn	15.107006859860501	4.467131229265776	10.668184713195965	0.11223655756536018	5119.0	False
4930433I11Rik	5.293923580199225	16.306580007661033	6.958744090776264	0.11209592777785453	5120.0	False
Sec62	9.551612474002845	12.375873190364725	7.287824807043511	0.11203425768195968	5121.0	False
Neto1	8.992633335733213	3.4096877075142973	17.268697035773247	0.11174514998530555	5122.0	False
Ptpn2	15.658849175112316	3.2234174825389337	11.471180788470166	0.11172180138645064	5123.0	False
Ube2a	13.6445180523996	7.597902643581481	8.652495861688376	0.11169443628622393	5124.0	False
Diaph1	9.74947757317406	10.915902992286485	8.641999091986847	0.11164351464823886	5125.0	False
Mios		8.913532184735727	9.977231631849415	0.11157757331088441	5126.0	False
Tmprss12	14.123949685420904	8.875890827608355	6.864026195757231	0.11154001846262533	5127.0	False
Bub1		13.726254800266945	4.88040879931818	0.11138816582813851	5128.0	False
Tex46	6.045444917421539	10.305865799997802	12.60756560258906	0.11132646873565973	5129.0	False
Slc25a19	16.23525335442281	6.525950151145547	7.440778146193513	0.1111884489604098	5130.0	False
Sgip1	11.290776078371652	4.67033041727189	13.850071372607527	0.11118715292218313	5131.0	False
Bcl2l2	4.534763221929215	6.3188769258647675	18.17826801878891	0.11112750924554264	5132.0	False
Bbox1		4.585277222086898	14.545668104523095	0.11104722586134663	5133.0	False
Timp3	7.803591789662775	6.585798634634781	14.942153176722039	0.11068434717650392	5134.0	False
Trpv5	12.169423547457477	6.916320883024781	10.658554740591311	0.11042947473886999	5135.0	False
D630045J12Rik	6.697326885578381	11.414672466878251	10.810439007618871	0.11017734009195912	5136.0	False
Ms4a18	12.543398739890971	5.100702124103504	12.234710422535883	0.11016045344717677	5137.0	False
Prkaa2	11.992384837928599	6.500459795533128	11.2468360800439	0.11009550297473956	5138.0	False
Sepsecs	21.38291792183674	1.6605380273821484	7.923293856981964	0.1100464592702924	5139.0	False
Thra	14.933113654074639	9.538315397185581	5.385528796454189	0.11001582477066345	5140.0	False
Cnih4	3.4649073764221714	14.276291742985524	10.67681798006985	0.10981343381289281	5141.0	False
Tmem252	5.6933146547653735	18.800124656157767	3.882899470535913	0.10971332769155873	5142.0	False
Gja1	4.849850071952338	16.081073045926235	7.5184760838557745	0.1097122314762959	5143.0	False
Rftn2	5.503193589123841	1.8037653803721547	22.03493422316768	0.1095926369455587	5144.0	False
Hsd3b7	16.482348532191498	10.419010070059933	3.042592945739953	0.1094659850160457	5145.0	False
Dnajb14	17.16333613614544	6.20955125423032	6.878532611538936	0.10928050085604239	5146.0	False
Gmps	2.0565043043846343	10.228541630129525	16.20886452793674	0.10927941046734573	5147.0	False
Pex5	16.96262705189753	8.882282104644473	4.226552529306539	0.109151209714855	5148.0	False
Ppip5k2		16.053304706342747	2.3637523925015835	0.10890738075901885	5149.0	False
Ergic2	7.746614679601323	19.045549743407772	1.7462193249878293	0.1087749352575983	5150.0	False
Helb	3.6148045841387866	15.303918028724455	9.420278508590375	0.10876584790534034	5151.0	False
Vta1		11.64886200418622	7.018031069493748	0.1086158966524643	5152.0	False
Fuca2	11.053639055714376	12.247279624304461	5.958309856487548	0.10852601550172285	5153.0	False
Trappc10	7.46013368502359	3.946470012571542	17.968066162985036	0.10837423014144554	5154.0	False
Mterf3		7.78198352315976	11.098594496965047	0.1081011903480669	5155.0	False
Fbxo30	19.691285790532408	3.449133807288652	7.482330487146187	0.10793230570009271	5156.0	False
Amelx	5.675509656571746	14.35864287838224	8.531705333244735	0.10766893692041629	5157.0	False
Fsbp	22.776354237858694	6.064165703059507	1.9229841220675499	0.10737461005872917	5158.0	False
Vmn2r100		2.445210642190635	16.72905052053835	0.10733463776273611	5159.0	False
Ankef1	7.542163875411146	9.489684793324038	11.993398750198471	0.10729960295984599	5160.0	False
Usp28	1.6063079051200135	8.194481952924331	18.696845871575192	0.10716972893537997	5161.0	False
Slc22a7	10.453678636338633	6.567149065763745	12.459543220419064	0.1070392157949774	5162.0	False
Acer2	15.637820847769133	8.366218000238057	5.890906683652397	0.10692795211019111	5163.0	False
Rhbdl3	18.28143410262996	6.2423795531569155	5.749238612556179	0.10655976924016908	5164.0	False
Hnrnpa1	13.175286172472653	7.760191403323719	8.732033321408215	0.10649148953741526	5165.0	False
Serpinb5	4.520446213222675	11.100278817160795	12.97455949792127	0.10633910546663465	5166.0	False
Fbxl5		5.258907244698139	13.729029754557809	0.10629871374360353	5167.0	False
Galnt7	5.076005799200476	11.413884373651173	12.131216954915933	0.10597415899216463	5168.0	False
Mcrip1	9.250479849061524	10.576695647164795	9.261200205883931	0.10589878906847705	5169.0	False
Sin3b	2.6576195398134566	14.07915377265841	11.478094956107565	0.10575223734135265	5170.0	False
Rnaseh2a	15.707398815580836	4.260063003844727	10.134730759610015	0.10575013728284609	5171.0	False
Atn1	13.341733799730804	7.806740093333347	8.504771456517185	0.10562719397975069	5172.0	False
Msrb1	6.80600373552203	18.626286458620164	2.9314749173601475	0.10559969171842461	5173.0	False
Myb	7.291550883075371	5.383162942809738	16.507462951713105	0.10557159667415611	5174.0	False
Pdk3	5.814720098081472	7.801360082717461	15.274643955785187	0.10551578652458216	5175.0	False
Vmn2r73	17.644622766514356	5.660755787795006	6.8972908407957405	0.10534052128912962	5176.0	False
Tctn1	4.845507460093391	15.025314951172605	8.48413058887307	0.10497323305889077	5177.0	False
Pramel16	12.4510544816981	10.832155784927888	6.08072135917952	0.10491099190979092	5178.0	False
Elp5	10.639946654573032	1.3536947339722458	17.736367752162693	0.10483108969898365	5179.0	False
Magohb	7.42805146707634	15.833458005468804	5.297343136352734	0.10468150613369026	5180.0	False
Bri3bp	7.859016754665177	9.411361296168016	11.702748027962077	0.10459700818869644	5181.0	False
1110059G10Rik	14.662826786464235	12.381483197763824	2.4418259417047707	0.10458316804777734	5182.0	False
Cxcl15	6.817432716098852	9.934506955084707	12.082044115856567	0.10448554406367094	5183.0	False
Aph1a	8.985128780763672	7.534185560113624	12.671812295977249	0.10445137027298453	5184.0	False
Ucp1	9.75435927885349	6.073749432825955	13.525340288876789	0.10444474573847569	5185.0	False
Asap2	11.188877773111617	7.701171715364505	10.509654411842074	0.10432998899912747	5186.0	False
Stxbp4	12.677086012458359	4.085572632602791	12.990443377533909	0.10411578065974848	5187.0	False
Ppp1ca		11.864316597902185	6.680935776586502	0.10362567945929499	5188.0	False
Lrig2	5.975477432832408	9.738361570572414	13.017940437061394	0.10361063260435728	5189.0	False
Retreg1	10.436390705626398	10.136518408644475	8.579634026455212	0.1034274898974669	5190.0	False
Npy6r		6.472737972501497	12.381419899276093	0.10340953438524872	5191.0	False
Brox	8.763770661602848	12.416123267572601	7.668931345424177	0.10335400205221097	5192.0	False
Nav3	15.362806717777541	1.490189147906521	13.292285816530175	0.10321082844829614	5193.0	False
Mucl3	12.199590089117038	6.039190620869386	11.322085982614324	0.1031878874507572	5194.0	False
Keg1	8.328839852996037	9.365074416148426	11.2818001800449	0.10314895824129451	5195.0	False
Spink2	8.319814272922958	4.927732855925939	15.979683243329141	0.1029752636211463	5196.0	False
Gpalpp1	10.819919189963226	16.65102712735933	1.3240796184160937	0.10290160018907857	5197.0	False
Acad8	10.368721798080088	13.733478194496623	4.811982865505957	0.10274760393130537	5198.0	False
Selenos	19.817033904173027	6.922717841006934	3.5203274309830195	0.10264839405688887	5199.0	False
Zfp455		8.524255745194981	10.193647123730248	0.10263580779697061	5200.0	False
Tlr3	12.134091751775546	8.54652787831206	8.708147735026182	0.10258904792756736	5201.0	False
Nr1i2	16.29758920905767	4.794095991374709	8.93195940606042	0.10248728289990607	5202.0	False
Vmn2r88	7.224312236752901	2.7215033740756946	19.282761115607503	0.10247221648183251	5203.0	False
Abca17	14.621731642393009	7.877400952863477	7.172600276435623	0.1023797787578792	5204.0	False
Foxj2	19.66443526432867	2.3842077044862124	8.449697347284202	0.10233264346748629	5205.0	False
Cactin	6.532740168314851	10.686913070500347	11.468563422377589	0.10225100582835138	5206.0	False
Tcirg1		7.461584051909866	11.308621336538737	0.10220068150946399	5207.0	False
Dock8	9.635768270786755	14.71252257162732	4.416926523771376	0.10219609175654293	5208.0	False
Csad	10.870262167069349	8.207370083404346	10.186001663903358	0.10205875756400229	5209.0	False
Akap7	12.352590127135151	10.859040521866444	6.045384546965469	0.10200148909690444	5210.0	False
AI837181	5.129370176435737	7.547966415065815	16.041637948513337	0.10193720505855085	5211.0	False
Zfp128	9.005625084547743	10.336673223823686	9.605387091777255	0.10193627652008974	5212.0	False
Aqp9	17.44725068063568	1.3952634341023602	11.47644171377798	0.10192756836116997	5213.0	False
Ifit1bl1	14.102081989035643	9.609632607537323	5.789427357767014	0.10184881565141246	5214.0	False
Fam81a	11.241446411864182	11.623121653139929	6.2235428963967365	0.10162381500503721	5215.0	False
Eif2d		13.409488231437006	5.000701019032185	0.10155931661744699	5216.0	False
Abcd4	10.0863081660497	7.62240245663851	11.486438066412415	0.10134395630084712	5217.0	False
Vmn1r226	11.83566052957433	10.19145169908261	7.193011040604957	0.10128226317651427	5218.0	False
St7	5.068866236337165	17.49515282443184	5.547095934698995	0.10123215046967225	5219.0	False
Zc3h3	4.493394416978242	13.439616689275123	10.346215493649932	0.10093459289526426	5220.0	False
Cdk5rap3	7.9576528276131535	13.836513672637393	6.811000966279416	0.10092303153156901	5221.0	False
Cds2	14.229959504192209	9.449509024191036	5.81289471073605	0.10090386481074393	5222.0	False
Tmem234	7.900077085708387	10.013270830622238	10.90404936600071	0.10078998734868129	5223.0	False
Tnfsf13b	15.889439995069372	2.724527742862161	11.428142476643064	0.10063475959116952	5224.0	False
Atp5g2	2.1720855348761705	8.482144743673617	17.66836412575145	0.1006027793357535	5225.0	False
H2-M3	8.63026775796859	7.366990697533476	13.040825699769673	0.10057970780105961	5226.0	False
Tmppe	7.2528989483118025	5.5269705979589085	16.225731092016122	0.10056153180112376	5227.0	False
Prr13	11.333943412142578	10.682039167166275	7.0981841855269785	0.10046463902159446	5228.0	False
Shb	3.2781261845415073	11.620473271970553	13.346719275173914	0.10041149835293685	5229.0	False
Epha6	9.482549872777534	11.447465076279066	7.945960578889737	0.10025324492277682	5230.0	False
Larp4b	9.531988607609666	17.79041844518817	1.1878772552835848	0.10020128033484384	5231.0	False
Efr3a	4.373671049781976	13.828618084676654	10.014719832750094	0.10009566658120722	5232.0	False
B3gnt2	8.88254196594193	9.881363675609657	10.133162509193125	0.09996384847995214	5233.0	False
Slc5a4a	24.989932738563837	3.9675139482317823	1.9035639322932612	0.09982134645752701	5234.0	False
Zfp777	22.83837934574952	4.96899322120632	2.776057550953212	0.09975071322231566	5235.0	False
Inmt	9.53536489119958	18.1675316463906	0.7691841755526894	0.09969490744207062	5236.0	False
Rem2	22.742816834163495	5.189954969666377	2.6254364878731673	0.09966747734890224	5237.0	False
Dis3l	15.95210668908098	9.445870014939326	4.227079852585844	0.09964715960821656	5238.0	False
Tex19.2	3.0690522496129287	7.93195991724924	17.41178258396635	0.099618739993332	5239.0	False
Kdelr1	4.95533559130932	13.384950301127917	9.94170833343221	0.09950138576248124	5240.0	False
Ifi44	11.720341214496854	9.177298662016144	8.310273804214972	0.09946583795652957	5241.0	False
Hps3	17.826379873313062	9.116281483644286	2.8831662855116593	0.09942024735727761	5242.0	False
Nucb2		8.234873804645712	10.428237087037951	0.09935989604942491	5243.0	False
Stx3	12.495009117264948	11.862922378201077	4.765618764371623	0.09927457686647125	5244.0	False
Hnrnpul2		11.189928833228974	7.2985379517365105	0.09923426718636566	5245.0	False
Grifin	10.214809416951928	9.255343820658286	9.567247970494495	0.09903519850248164	5246.0	False
Clu	12.420169181930364	10.634836027326864	6.124446329908118	0.09903098868589603	5247.0	False
Parp9	8.609023241872993	13.586897588963264	6.425699742774714	0.0989787677740653	5248.0	False
Gmpr	17.526127790144105	3.242356384438361	9.35171784606214	0.09890093170537327	5249.0	False
Zfp738	7.9690896888602625	12.59958253560133	8.042577312931071	0.09887938038603189	5250.0	False
Fbxl21	10.419218334479426	9.819553089420024	8.775953401556999	0.09871587017715101	5251.0	False
Xk	16.881582291972013	5.654929250823961	7.372258143810186	0.09871547956600892	5252.0	False
Polr2k	18.49693906250092	5.982190692593194	5.570216087574671	0.09861446315336714	5253.0	False
Cog5	6.600321362628467	12.108882860407506	9.783099152307175	0.09859168369544198	5254.0	False
Hmga1b	18.081951750468605	2.240545227281462	9.896239934522368	0.09841911429875573	5255.0	False
Cbx6	6.582664498496042	12.91908330109914	8.933505536420297	0.09834350708308337	5256.0	False
Zfp365	11.45921299896801	10.143048191513373	7.479293497908085	0.0981290108709038	5257.0	False
Frmd5	2.2556086124627823	21.580584381068988	3.6475413770160063	0.09800066287309846	5258.0	False
Cideb	16.294360095538092	7.067570989762429	6.379636580709356	0.0979288051411525	5259.0	False
Mapk1ip1l	1.0145189934538872	9.04830792759383	18.019225590863588	0.09783251572980918	5260.0	False
Glp2r	6.5200463806519355	5.878283729885857	16.420191572357172	0.09773418889517556	5261.0	False
Car10	5.435216095200881	5.803622726895347	17.47057519606147	0.09761119014547615	5262.0	False
Apaf1	10.25527254461433	8.538659574921727	10.235924848720376	0.09740955462677547	5263.0	False
Clca1	8.239428043098718	9.753604339257599	10.760300832055485	0.09733241030105279	5264.0	False
Tex35	6.511939288045055	6.99897030257481	15.212497717123671	0.09684672435457924	5265.0	False
Lypla2	7.086266341423597	15.34091154159289	5.868074906774364	0.09682154263641589	5266.0	False
Cyba	4.485199952486487	13.465798759239307	10.179695658851344	0.09647731956554666	5267.0	False
Cltc	8.892466890115195	18.60211689634572	0.7809443208401193	0.09644975858201736	5268.0	False
Lrrc6	11.817866488230132	7.732357887958821	9.652382035167594	0.09644121668653712	5269.0	False
Wdr70		10.877913211657736	7.567307154519481	0.09642619325771955	5270.0	False
Pon3	18.25175643836412	6.0481171359340395	5.647729499706016	0.09638316985207442	5271.0	False
Abr	5.739999312718566	7.600439563241117	15.251951537361219	0.09629268233459871	5272.0	False
Usp2	6.0523316944328895	16.914853255573636	5.107672546009789	0.09607284199672277	5273.0	False
Arpc5	9.960270542575289	6.9337549344497305	12.154818813945605	0.09604913836777212	5274.0	False
Csk	12.20514346894974	2.1529916632461514	15.189912818457207	0.09588705322671032	5275.0	False
Arhgap24	5.708268979033523	6.619469488031692	16.305200109857108	0.09588668989705829	5276.0	False
Sox10	9.706799387661142	3.651231674675456	15.848321770065017	0.09580909689937749	5277.0	False
Utp18	10.98771364837523	6.474155483176456	11.693752060909187	0.09532994517295622	5278.0	False
Ostc	5.907611934113244	16.380486545468067	5.777742946779078	0.09529519803198512	5279.0	False
Uggt2	11.342359541603715	9.620430856507618	8.043173025097724	0.09525655595605408	5280.0	False
Zfp7	9.593794158911301	11.344943100583789	7.789142553530702	0.09521368398071324	5281.0	False
Fcho2	4.031642414884434	13.284455764228632	10.735290316902896	0.09513240100937541	5282.0	False
Wmp	11.080855584611935	4.216318929609388	13.98769246758228	0.09497965465720155	5283.0	False
Tppp2	7.891937607910909	6.9930145802378085	13.9158873353952	0.09495316749139963	5284.0	False
Rabep1	7.801058703155065	4.206574786052327	16.941554761562667	0.09481370029941937	5285.0	False
Dnajb3	19.606407482206183	5.7779851977919625	4.6640207515508605	0.09481182474455248	5286.0	False
